10:43:40.658 [AWT-EventQueue-0] INFO  c.b.MainFrame - init version:2
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@72ad36
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@1f39a4c
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@1d96f48
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@1323fd6
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@b2209b
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@1eaf13b
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@1e97861
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@17f2a05
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@87e09
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@15365a
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@fd61c9
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@f85911
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@15187b1
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@33dca7
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - task:com.bruce.swing.Worker@1850441
10:44:25.598 [AWT-EventQueue-0] INFO  c.b.HomeworkAssistant - execute
10:44:30.281 [pool-2-thread-2] INFO  c.b.DriverFactory - timeouts
10:44:30.309 [pool-2-thread-2] INFO  c.b.DriverFactory - window
10:44:30.401 [pool-2-thread-4] INFO  c.b.DriverFactory - timeouts
10:44:30.410 [pool-2-thread-4] INFO  c.b.DriverFactory - window
10:44:30.569 [pool-2-thread-1] INFO  c.b.DriverFactory - timeouts
10:44:30.587 [pool-2-thread-1] INFO  c.b.DriverFactory - window
10:44:30.602 [pool-2-thread-3] INFO  c.b.DriverFactory - timeouts
10:44:30.605 [pool-2-thread-3] INFO  c.b.DriverFactory - window
10:44:30.615 [pool-2-thread-5] INFO  c.b.DriverFactory - timeouts
10:44:30.617 [pool-2-thread-5] INFO  c.b.DriverFactory - window
10:44:31.653 [pool-2-thread-4] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (0afb85801438d838d1ab2a6ec442455c)
10:44:31.653 [pool-2-thread-2] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (f0cba14534ec2bfc0853d9aecc3d1be4)
10:44:31.999 [pool-2-thread-3] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (36cbecf1759c63f3e64e4011344a621a)
10:44:32.055 [pool-2-thread-1] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (8464235fdb5adc5a26130346df4edd76)
10:44:32.140 [pool-2-thread-5] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (edb21daf42e6d9da54577848b1cac2a9)
10:44:44.617 [pool-2-thread-1] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (8464235fdb5adc5a26130346df4edd76)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:44:44.788 [pool-2-thread-3] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (36cbecf1759c63f3e64e4011344a621a)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:44:45.328 [pool-2-thread-2] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (f0cba14534ec2bfc0853d9aecc3d1be4)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:44:45.755 [pool-2-thread-1] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:44:45.832 [pool-2-thread-1] ERROR c.b.QuestionTask - login error:1709914211127
10:44:46.683 [pool-2-thread-2] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:44:46.701 [pool-2-thread-2] ERROR c.b.QuestionTask - login error:1802A14351532
10:44:46.852 [pool-2-thread-4] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (0afb85801438d838d1ab2a6ec442455c)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:44:47.750 [pool-2-thread-3] INFO  c.b.QuestionTask - user:1802A14351149,pwd:522522198112115423
10:44:49.970 [pool-2-thread-4] INFO  c.b.QuestionTask - user:1802A14361091,pwd:522123198902147512
10:44:51.403 [pool-2-thread-3] ERROR c.b.s.Worker - doHomework error:1802A14351149
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:44:51.403 [pool-2-thread-3] INFO  c.b.s.Worker - doHomework
10:44:51.403 [pool-2-thread-3] INFO  c.b.s.Worker - doWork
10:44:51.403 [pool-2-thread-3] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:44:51.404 [pool-2-thread-3] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:44:51.404 [pool-2-thread-3] INFO  c.b.DriverFactory - ChromeDriver
10:44:52.201 [pool-2-thread-4] ERROR c.b.s.Worker - doHomework error:1802A14361091
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:44:52.201 [pool-2-thread-4] INFO  c.b.s.Worker - doHomework
10:44:52.201 [pool-2-thread-4] INFO  c.b.s.Worker - doWork
10:44:52.201 [pool-2-thread-4] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:44:52.201 [pool-2-thread-4] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:44:52.201 [pool-2-thread-4] INFO  c.b.DriverFactory - ChromeDriver
10:44:53.403 [pool-2-thread-5] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (edb21daf42e6d9da54577848b1cac2a9)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:44:53.501 [pool-2-thread-1] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (8464235fdb5adc5a26130346df4edd76)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:44:56.344 [pool-2-thread-1] INFO  c.b.QuestionTask - user:1709914211127,pwd:340803198804212218
10:44:56.378 [pool-2-thread-4] INFO  c.b.DriverFactory - timeouts
10:44:56.381 [pool-2-thread-4] INFO  c.b.DriverFactory - window
10:44:56.466 [pool-2-thread-3] INFO  c.b.DriverFactory - timeouts
10:44:56.470 [pool-2-thread-3] INFO  c.b.DriverFactory - window
10:44:56.478 [pool-2-thread-5] INFO  c.b.QuestionTask - user:1802A14351152,pwd:522424198508091824
10:44:57.717 [pool-2-thread-4] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (0178c7bfced2403808d54595830e250f)
10:44:57.988 [pool-2-thread-3] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (ab934fc81ce1c3c887e1014ff3f622c0)
10:44:58.035 [pool-2-thread-2] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (f0cba14534ec2bfc0853d9aecc3d1be4)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:44:58.934 [pool-2-thread-1] ERROR c.b.s.Worker - doHomework error:1709914211127
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:44:58.937 [pool-2-thread-1] INFO  c.b.s.Worker - doHomework
10:44:58.937 [pool-2-thread-1] INFO  c.b.s.Worker - doWork
10:44:58.944 [pool-2-thread-1] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:44:58.945 [pool-2-thread-1] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:44:58.946 [pool-2-thread-1] INFO  c.b.DriverFactory - ChromeDriver
10:44:59.112 [pool-2-thread-2] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:44:59.158 [pool-2-thread-2] ERROR c.b.QuestionTask - login error:1802A14351532
10:44:59.998 [pool-2-thread-5] ERROR c.b.s.Worker - doHomework error:1802A14351152
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:44:59.998 [pool-2-thread-5] INFO  c.b.s.Worker - doHomework
10:44:59.999 [pool-2-thread-5] INFO  c.b.s.Worker - doWork
10:44:59.999 [pool-2-thread-5] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:44:59.999 [pool-2-thread-5] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:44:59.999 [pool-2-thread-5] INFO  c.b.DriverFactory - ChromeDriver
10:45:03.540 [pool-2-thread-1] INFO  c.b.DriverFactory - timeouts
10:45:03.550 [pool-2-thread-1] INFO  c.b.DriverFactory - window
10:45:03.601 [pool-2-thread-5] INFO  c.b.DriverFactory - timeouts
10:45:03.604 [pool-2-thread-5] INFO  c.b.DriverFactory - window
10:45:05.005 [pool-2-thread-1] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (203a5a69c58d914741b558c475c9af43)
10:45:05.008 [pool-2-thread-5] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (42f3180a99757c0df5b7f665efbaedfd)
10:45:07.358 [pool-2-thread-4] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (0178c7bfced2403808d54595830e250f)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:07.474 [pool-2-thread-2] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (f0cba14534ec2bfc0853d9aecc3d1be4)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:07.586 [pool-2-thread-3] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (ab934fc81ce1c3c887e1014ff3f622c0)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:08.168 [pool-2-thread-4] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:45:08.184 [pool-2-thread-2] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:45:08.234 [pool-2-thread-4] ERROR c.b.QuestionTask - login error:1802A14351545
10:45:08.250 [pool-2-thread-2] ERROR c.b.QuestionTask - login error:1802A14351532
10:45:11.646 [pool-2-thread-3] INFO  c.b.QuestionTask - user:1802A14351542,pwd:431230199005180620
10:45:13.552 [pool-2-thread-3] ERROR c.b.s.Worker - doHomework error:1802A14351542
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:45:13.553 [pool-2-thread-3] INFO  c.b.s.Worker - doHomework
10:45:13.553 [pool-2-thread-3] INFO  c.b.s.Worker - doWork
10:45:13.554 [pool-2-thread-3] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:45:13.554 [pool-2-thread-3] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:45:13.554 [pool-2-thread-3] INFO  c.b.DriverFactory - ChromeDriver
10:45:13.969 [pool-2-thread-4] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (0178c7bfced2403808d54595830e250f)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:14.273 [pool-2-thread-2] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (f0cba14534ec2bfc0853d9aecc3d1be4)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:14.300 [pool-2-thread-4] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:45:14.374 [pool-2-thread-4] ERROR c.b.QuestionTask - login error:1802A14351545
10:45:16.573 [pool-2-thread-2] INFO  c.b.QuestionTask - user:1802A14351532,pwd:340826199207064025
10:45:18.196 [pool-2-thread-1] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (203a5a69c58d914741b558c475c9af43)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:18.262 [pool-2-thread-3] INFO  c.b.DriverFactory - timeouts
10:45:18.267 [pool-2-thread-3] INFO  c.b.DriverFactory - window
10:45:18.303 [pool-2-thread-5] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (42f3180a99757c0df5b7f665efbaedfd)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:18.950 [pool-2-thread-5] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:45:19.165 [pool-2-thread-5] ERROR c.b.QuestionTask - login error:1802A14351548
10:45:19.540 [pool-2-thread-3] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (77a30b81852b125ea24a5f0de8e6da6b)
10:45:20.467 [pool-2-thread-2] ERROR c.b.s.Worker - doHomework error:1802A14351532
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:45:20.467 [pool-2-thread-2] INFO  c.b.s.Worker - doHomework
10:45:20.467 [pool-2-thread-2] INFO  c.b.s.Worker - doWork
10:45:20.467 [pool-2-thread-2] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:45:20.468 [pool-2-thread-2] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:45:20.468 [pool-2-thread-2] INFO  c.b.DriverFactory - ChromeDriver
10:45:22.242 [pool-2-thread-1] INFO  c.b.QuestionTask - user:1802A14351546,pwd:450221198912304449
10:45:23.858 [pool-2-thread-4] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (0178c7bfced2403808d54595830e250f)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:24.939 [pool-2-thread-2] INFO  c.b.DriverFactory - timeouts
10:45:24.945 [pool-2-thread-2] INFO  c.b.DriverFactory - window
10:45:25.939 [pool-2-thread-4] INFO  c.b.QuestionTask - user:1802A14351545,pwd:532725198104181828
10:45:26.118 [pool-2-thread-2] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (2b28038f711cde51fafb47f64f079ade)
10:45:27.243 [pool-2-thread-5] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (42f3180a99757c0df5b7f665efbaedfd)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:45:27.569 [pool-2-thread-1] ERROR c.b.s.Worker - doHomework error:1802A14351546
